3.649092077823157254e-05,1.091620085941917876e-04,2.580898876404494335e-02,3.534573534573534626e-02,2.356902356902356929e-02,2.067490099421196992e-01,7.287485907553551412e-01,9.079946404644930746e-01,7.873702983138780587e-01,6.509656801445046215e-01,9.890109890109891055e-02,3.043478260869565410e-01,7.461849310344804698e-01,6.493372508388383091e-01,7.285116614940765345e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.417520969245107842e-01,8.000000000000000167e-02,4.551924116486648353e-02,1.480606335646358351e-01,4.875283949625787150e-01,8.370868980106673796e-01,0.000000000000000000e+00
3.929791468421095502e-05,3.577707420472950144e-04,8.955056179775280900e-03,1.663741663741663546e-02,6.734006734006734579e-03,4.297958957600598318e-01,3.354002254791431659e-01,8.483139794551138868e-01,9.873946173800259851e-01,5.516187300263998283e-01,9.890109890109891055e-02,4.347826086956521618e-01,4.748985169607459200e-01,8.363065315489085494e-01,1.966820754458698806e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.478098788443616307e-01,0.000000000000000000e+00,1.408195131627477253e-02,4.633339434182046079e-02,4.949319863676028275e-01,7.225993506264107857e-01,0.000000000000000000e+00
4.210490859024584864e-05,1.704219771257545115e-03,2.180943820224718888e-01,1.066690066690066663e-01,1.638608305274971699e-01,2.260101359771802265e-01,3.718714768883878419e-01,8.309513175524787520e-01,9.739380674448767650e-01,3.176323468111712511e-01,2.527472527472527930e-01,5.652173913043477826e-01,5.183177172283880418e-01,6.630488969531541654e-01,8.593802672634337503e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.990680335507922116e-01,4.000000000000000083e-02,4.811960917924643782e-02,6.851485012543326314e-02,9.247304276970691461e-02,7.050468927649631290e-01,0.000000000000000000e+00
4.491190249628074227e-05,1.396459993152344937e-03,1.819426966292134740e-01,1.215338715338715320e-01,1.593714927048260066e-01,1.345370960148439266e-01,3.998872604284103849e-01,9.886668155426530102e-01,9.750729571984435573e-01,7.143254133666805394e-01,9.890109890109891055e-02,3.913043478260869179e-01,7.460745220489963803e-01,7.516449535400515636e-01,5.971631093494882414e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.561975768872320591e-01,4.000000000000000083e-02,4.825494900811587440e-02,9.233933909776974314e-02,1.982643679922299618e-01,9.808999743257067472e-01,0.000000000000000000e+00
4.771889640226012474e-05,1.127170187310294917e-03,6.361348314606740662e-02,7.232362232362232746e-02,5.162738496071829497e-02,2.827965327203743606e-01,6.984216459977454772e-02,9.354064314426082660e-01,8.583819714656291122e-01,8.099208003334722461e-01,1.868131868131868156e-01,2.608695652173912971e-01,1.065959060479411552e-01,4.054199626247736443e-01,7.571790479472159108e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.844827586206897241e-01,4.000000000000000083e-02,2.240600832683242033e-02,6.812033937523602478e-02,4.413819500284472674e-01,8.181122669070788334e-01,0.000000000000000000e+00
5.052589030829501837e-05,7.040004924156450248e-04,1.160056179775280916e-01,9.568269568269568981e-02,8.641975308641974829e-02,2.540086958929906324e-01,3.067643742953777286e-01,9.264738722644036972e-01,7.409208819714656613e-01,4.628317354453244103e-01,9.890109890109891055e-02,5.217391304347825942e-01,5.183177172283880418e-01,2.764653485111289721e-01,6.876269210589404379e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.993010251630941587e-01,0.000000000000000000e+00,5.563107365072320759e-02,1.289629601404533865e-01,2.856760599080337970e-01,8.602543004131352200e-01,0.000000000000000000e+00
5.333288421432991200e-05,4.731806588367450540e-04,5.617977528089887485e-02,4.634959634959634478e-02,5.723905723905724219e-02,1.478301808413415019e-01,1.289177001127396194e-01,9.893367574810183473e-01,8.320768482490272788e-01,6.627761567319716551e-01,9.890109890109891055e-02,4.347826086956521618e-01,5.183177172283880418e-01,7.994311069990086560e-01,5.971631093494882414e-01,1.149425287356321823e-02,1.162790697674418589e-02,3.450605778191985218e-01,4.000000000000000083e-02,3.928296703823769970e-02,8.873441461076786441e-02,2.728432899384548027e-01,9.731924599642990392e-01,0.000000000000000000e+00
5.613987812030929447e-05,7.424704646787950741e-04,2.808988764044943742e-02,2.441207441207440820e-02,2.918069584736250957e-02,6.359910271677421401e-01,5.766065388951522319e-01,5.643144260830728065e-01,6.453064202334630739e-01,8.250659997221063691e-01,9.890109890109891055e-02,5.652173913043477826e-01,5.183177172283880418e-01,8.262323559196423917e-01,6.211179951888592399e-01,2.298850574712643646e-02,2.325581395348837177e-02,9.443150046598322023e-01,0.000000000000000000e+00,1.646593750539583623e-02,3.719922652193825147e-02,2.728432899384548027e-01,3.956516339227723611e-01,0.000000000000000000e+00
5.894687202634418810e-05,5.501206033630450442e-04,1.247168539325842485e-01,6.219726219726218891e-02,1.032547699214365899e-01,2.067490099421196992e-01,2.175310033821871158e-01,8.862215274676195076e-01,9.586170557717250684e-01,4.492149506738918330e-01,9.890109890109891055e-02,5.217391304347825942e-01,5.183177172283880418e-01,6.861021558311276580e-01,5.328099706733856467e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.689655172413793371e-01,8.000000000000000167e-02,7.134364731130687920e-02,1.039195243424591991e-01,9.949638359294854517e-02,7.535835812981744875e-01,0.000000000000000000e+00
6.175386593237908173e-05,9.348203259945449956e-04,9.550561797752808724e-02,7.706212706212706154e-02,9.652076318742984495e-02,2.067490099421196992e-01,6.067080045095828433e-01,7.607190710138455048e-01,9.879215304798962816e-01,7.498957899124635285e-01,7.692307692307692735e-02,5.652173913043477826e-01,5.812387189201365656e-01,1.326017380788724054e-01,5.971631093494882414e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.310344827586206629e-01,4.000000000000000083e-02,3.731598173368236293e-02,8.429172598242047620e-02,2.728432899384548027e-01,6.777992882044312495e-01,0.000000000000000000e+00
6.456085983835846420e-05,1.511869909941794977e-03,2.715539325842696305e-01,1.401895401895401627e-01,2.210998877665543982e-01,3.444293666398958176e-01,4.129650507328072040e-01,9.077713264850379993e-01,9.068174448767833962e-01,6.805613450048630941e-01,1.538461538461538547e-01,3.913043478260869179e-01,4.462924708519818706e-01,2.734116834250945871e-01,6.051687321461847180e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.600000000000000033e-01,6.595082926798433165e-02,9.876896732599514672e-02,1.083673306618518350e-01,8.469993851517231276e-01,0.000000000000000000e+00
6.736785374439335783e-05,3.627718384415045197e-03,1.129887640449438041e-01,1.205335205335205245e-01,1.021324354657687922e-01,2.827965327203743606e-01,2.061443066516347455e-01,7.596025011165699059e-01,9.953793774319066312e-01,6.501319994442128491e-01,9.890109890109891055e-02,2.608695652173912971e-01,5.183177172283880418e-01,5.346703063370420450e-01,4.002580169829119683e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.909599254426840975e-01,2.000000000000000111e-01,1.299145466342929711e-02,3.840941490430007516e-02,4.229768628150091248e-01,4.699220051984512869e-01,0.000000000000000000e+00
7.017484765042825146e-05,4.924156449683200244e-04,4.865168539325841895e-02,8.671463671463672251e-02,4.601571268237934775e-02,8.316486194577528412e-02,9.773393461104847857e-01,9.079946404644930746e-01,6.347276264591439343e-01,4.881200500208420223e-01,9.890109890109891055e-02,5.217391304347825942e-01,5.183177172283880418e-01,7.301812384682504486e-01,7.465579624492922894e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.147716682199440674e-01,1.199999999999999956e-01,3.394552583344430385e-02,1.526130727264653486e-01,7.558307795268113249e-01,8.370868980106673796e-01,0.000000000000000000e+00
7.578883546244252756e-05,9.348203259945449956e-04,5.056179775280898042e-02,4.324324324324323870e-02,5.162738496071829497e-02,3.614334376471239341e-01,2.140360766629086919e-01,9.583519428316212840e-01,9.956225680933852296e-01,4.818674447686535078e-01,7.692307692307692735e-02,6.086956521739130821e-01,5.183177172283880418e-01,9.195083148745979429e-01,6.310350591047677593e-01,2.873563218390804558e-03,2.906976744186046471e-03,9.990680335507922116e-01,0.000000000000000000e+00,2.158009929723970002e-02,5.004748203511887733e-02,2.858103834229421825e-01,9.093049529481441740e-01,0.000000000000000000e+00
7.859582936847742118e-05,5.501206033630450442e-04,4.494382022471909294e-02,3.689013689013688480e-02,4.601571268237934775e-02,3.928798914398072273e-01,6.677001127395715274e-01,8.049352389459580870e-01,9.019536316472114290e-01,5.980269556759760796e-01,9.890109890109891055e-02,3.478260869565217295e-01,5.773294510734217067e-01,7.618782119597556912e-01,5.147562762160509120e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.944804051546102974e-02,6.548138232999768660e-02,2.652229021235985029e-01,7.520375177187758053e-01,0.000000000000000000e+00
8.420981718049169729e-05,7.424704646787950741e-04,7.041797752808988398e-02,8.662688662688662611e-02,5.723905723905724219e-02,2.604752277825472806e-01,4.768320180383314177e-01,9.311076373380973159e-01,7.656452658884564944e-01,5.619007919966652054e-01,9.890109890109891055e-02,4.347826086956521618e-01,5.183177172283880418e-01,6.328934308700950861e-01,7.357803481025306791e-01,5.747126436781609116e-03,5.813953488372092943e-03,9.995340167753961058e-01,0.000000000000000000e+00,3.425000239976587479e-02,1.127960162218972634e-01,4.961951454762671965e-01,8.938319791107611767e-01,0.000000000000000000e+00
8.701681108652659091e-05,2.088919493889044958e-03,1.862247191011235647e-01,2.186381186381186337e-01,1.582491582491582227e-01,6.359910271677421401e-01,1.412063134160090883e-01,8.997320232246538430e-01,8.107976653696498115e-01,6.302626094205918683e-01,1.098901098901098987e-02,4.782608695652174058e-01,6.178805496841472955e-01,8.011827381870447740e-01,5.851251223356354059e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.021901211556383693e-01,4.000000000000000083e-02,3.451106068938646076e-02,1.137645223428770114e-01,4.968788180486792827e-01,7.534234475477604720e-01,0.000000000000000000e+00
8.982380499250597339e-05,5.501206033630450442e-04,3.370786516853932491e-02,2.879957879957879829e-02,3.479236812570145332e-02,4.218477387908831644e-01,1.607666290868094983e-01,9.436132201875837566e-01,8.054880025940337474e-01,5.810754481033764129e-01,9.890109890109891055e-02,6.956521739130434590e-01,2.988482370375005748e-01,5.880458483934600800e-01,5.971631093494882414e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.604380242311276961e-01,4.000000000000000083e-02,2.354708460179503332e-02,5.319290558398882124e-02,2.728432899384548027e-01,8.659880197805092106e-01,0.000000000000000000e+00
9.263079889854086701e-05,2.281269355204795096e-03,1.550292134831460500e-01,8.961038961038961248e-02,1.088664421997755233e-01,3.444293666398958176e-01,4.391770011273957719e-01,8.510495757034390873e-01,7.865596627756160641e-01,4.738085313324995607e-01,9.890109890109891055e-02,5.652173913043477826e-01,5.183177172283880418e-01,5.613888814224208268e-01,4.573795765042836248e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.192917054986020187e-01,2.000000000000000111e-01,2.681094870961226589e-02,4.470395285105428773e-02,1.451692080328555456e-01,7.604218208156690029e-01,0.000000000000000000e+00
9.543779280457576064e-05,7.424704646787950741e-04,1.166202247191011065e-01,9.133029133029132995e-02,7.968574635241301718e-02,1.147220914453460222e-01,2.060315670800451082e-01,9.383653416703885419e-01,6.819876783398184372e-01,5.964985410587744230e-01,9.890109890109891055e-02,5.217391304347825942e-01,2.740718146361200702e-01,7.336849400954806866e-01,5.971631093494882414e-01,5.747126436781609116e-03,5.813953488372092943e-03,9.075023299161230073e-01,2.000000000000000111e-01,5.366178697336154019e-02,1.185110908734033353e-01,2.619739180958034486e-01,8.640708006311145217e-01,0.000000000000000000e+00
9.824478671055514312e-05,5.501206033630450442e-04,3.845393258426965666e-02,7.518427518427518719e-02,3.479236812570145332e-02,1.348971170622282612e-01,3.091882750845547090e-01,7.541313086199196158e-01,7.112921530479896504e-01,3.797415589829095106e-01,9.890109890109891055e-02,4.782608695652174058e-01,5.183177172283880418e-01,6.543473469827109090e-01,8.907043501620839354e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.555452003727865851e-01,8.000000000000000167e-02,2.603964837972755006e-02,1.236450618523215750e-01,8.100634525653014339e-01,5.342442709998276307e-01,0.000000000000000000e+00
1.038587745226249304e-04,2.858318939152045077e-03,1.718640449438202100e-01,1.460687960687960529e-01,1.593714927048260066e-01,2.067490099421196992e-01,2.370349492671928182e-01,8.849933005806163155e-01,8.558284695201037184e-01,5.057662915103515733e-01,3.296703296703296787e-02,4.347826086956521618e-01,5.183177172283880418e-01,3.763099066888317412e-01,4.593293445522612650e-01,5.747126436781609116e-03,5.813953488372092943e-03,8.376048462255358817e-01,4.000000000000000083e-02,2.398360781550847379e-02,5.773777605078818376e-02,3.048606883097298992e-01,7.582931715725849120e-01,0.000000000000000000e+00
1.066657684286043128e-04,9.348203259945449956e-04,2.696629213483145993e-01,1.219901719901719944e-01,2.704826038159371393e-01,2.686172422387770320e-01,4.795941375422773101e-01,7.440263510495757071e-01,7.675502594033722925e-01,4.349034319855494823e-01,9.890109890109891055e-02,6.086956521739130821e-01,5.183177172283880418e-01,2.017514739243824740e-01,5.971631093494882414e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.965983224603914170e-01,4.000000000000000083e-02,9.829252617489767085e-02,1.297848575366976620e-01,7.002373732766420389e-02,6.067347396227681378e-01,0.000000000000000000e+00
1.094727623346392065e-04,7.424704646787950741e-04,1.011235955056179608e-01,1.672867672867672795e-01,1.021324354657687922e-01,1.147220914453460222e-01,2.631905298759864564e-01,9.288186690486824881e-01,7.460684176394293265e-01,7.208559121856328300e-01,9.890109890109891055e-02,8.260869565217391353e-01,5.183177172283880418e-01,7.756237614437625494e-01,7.571790479472159108e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.006057781919851069e-01,0.000000000000000000e+00,4.715090825645902595e-02,2.108052815141431557e-01,7.506806848418154932e-01,8.561092637941658534e-01,0.000000000000000000e+00
1.150867501466534826e-04,1.473399937678645036e-03,1.488573033707865090e-01,8.401193401193401966e-02,1.279461279461279188e-01,2.569996399789525876e-01,5.473506200676437894e-01,9.571237159446180920e-01,9.974464980544747172e-01,8.978741142142558918e-01,9.890109890109891055e-02,5.652173913043477826e-01,8.735089251123123733e-01,7.973088327119395302e-01,8.418691482739059095e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.382572227399813558e-01,4.000000000000000083e-02,3.816080192198887527e-02,6.223175753875375554e-02,1.372061445987770578e-01,9.387307149701075160e-01,0.000000000000000000e+00
1.178937440526883762e-04,8.194104092050949559e-04,1.022471910112359439e-01,5.279045279045278816e-02,1.032547699214365899e-01,4.218477387908831644e-01,7.659526493799323488e-01,9.280928986154532989e-01,7.781290531776913211e-01,4.066972349590106672e-01,9.890109890109891055e-02,4.347826086956521618e-01,8.332427585070928400e-01,8.418699473170973002e-01,8.061193811804354681e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.409599254426840975e-01,0.000000000000000000e+00,4.409115333826184313e-02,6.636300920668972148e-02,1.100467338023397579e-01,9.161521644101151551e-01,0.000000000000000000e+00
1.207007379587232698e-04,6.270605478893450345e-04,5.050561797752808196e-02,6.131976131976132199e-02,4.601571268237934775e-02,8.193248220665207138e-02,9.262119503945885901e-01,9.079946404644930746e-01,6.020995460440985436e-01,3.095734333750173040e-01,9.890109890109891055e-02,4.782608695652174058e-01,5.183177172283880418e-01,7.611286946098293482e-01,8.388736022393252778e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000167e-02,2.942121798858072720e-02,9.324980178030638223e-02,4.693935041033979738e-01,8.370868980106673796e-01,0.000000000000000000e+00
1.235077318647026523e-04,1.319520048626045055e-03,1.235955056179775247e-01,9.899964899964899812e-02,1.245791245791245810e-01,3.444293666398958176e-01,4.868658399098083622e-01,9.016860205448861132e-01,6.661802853437095440e-01,4.036404057246074650e-01,3.296703296703296787e-02,3.478260869565217295e-01,5.183177172283880418e-01,8.632205384283282434e-01,6.759586539342185008e-01,2.873563218390804558e-03,2.906976744186046471e-03,8.741845293569431297e-01,4.000000000000000083e-02,3.534899642912703310e-02,7.984903735407310188e-02,2.728432899384548027e-01,8.501635450162263741e-01,0.000000000000000000e+00
1.291217196767724396e-04,1.511869909941794977e-03,1.396134831460673908e-01,1.075640575640575691e-01,1.245791245791245810e-01,1.230302694619069964e-01,5.344983089064261339e-01,9.734814649397052211e-01,8.724059662775616175e-01,9.287203001250521339e-01,9.890109890109891055e-02,5.217391304347825942e-01,5.183177172283880418e-01,4.364347596673671253e-02,5.971631093494882414e-01,1.149425287356321823e-02,1.162790697674418589e-02,8.932898415657036795e-01,2.000000000000000111e-01,3.515387148691514335e-02,7.674507889906773128e-02,2.564847298208179360e-01,9.615964859951172672e-01,0.000000000000000000e+00
1.347357074887867157e-04,7.040004924156450248e-04,1.751011235955056144e-01,1.612846612846612626e-01,1.582491582491582227e-01,1.478301808413415019e-01,9.052423900789176026e-01,9.079946404644930746e-01,7.671449416342412952e-01,3.641795192441293905e-01,9.890109890109891055e-02,3.913043478260869179e-01,5.183177172283880418e-01,8.960679479024943328e-01,7.641696608423358406e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.856011183597390923e-01,1.199999999999999956e-01,8.149447167399512248e-02,2.119968106042658951e-01,3.468938691441949551e-01,8.370868980106673796e-01,0.000000000000000000e+00
1.375427013948216093e-04,1.511869909941794977e-03,1.539831460674157271e-01,1.819936819936819883e-01,1.391694725028058133e-01,9.449167797502006083e-02,1.317925591882751490e-01,9.576820008932559469e-01,8.311446173800259851e-01,6.693066555509239457e-01,9.890109890109891055e-02,5.217391304347825942e-01,5.183177172283880418e-01,7.386185452744316038e-01,5.971631093494882414e-01,2.873563218390804558e-03,2.906976744186046471e-03,8.704566635601118652e-01,4.000000000000000083e-02,3.850797482824289131e-02,1.269889254932577149e-01,4.971958957064082085e-01,8.941640923937672625e-01,0.000000000000000000e+00
1.403496953008009918e-04,5.501206033630450442e-04,3.370786516853932491e-02,2.879957879957879829e-02,3.479236812570145332e-02,1.252319366362956710e-01,2.733934611048477459e-02,9.500334970969183113e-01,7.328550583657587048e-01,9.107961650687786959e-01,9.890109890109891055e-02,4.347826086956521618e-01,5.183177172283880418e-01,6.263654254697098578e-01,5.971631093494882414e-01,2.873563218390804558e-03,2.906976744186046471e-03,8.923578751164957801e-01,4.000000000000000083e-02,2.354708460179503332e-02,5.319290558398882124e-02,2.728432899384548027e-01,8.459961447392726486e-01,0.000000000000000000e+00
1.431566892068358854e-04,1.511869909941794977e-03,6.497415730337077755e-02,6.253071253071253166e-02,5.274971941638607886e-02,2.686172422387770320e-01,7.262683201803833422e-01,9.079946404644930746e-01,6.854734111543450137e-01,7.230790607197443709e-01,9.890109890109891055e-02,3.478260869565217295e-01,5.183177172283880418e-01,2.896663811777932529e-01,5.308007225138551277e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.487884436160297863e-01,1.600000000000000033e-01,1.773188924740765060e-02,4.634524151149605614e-02,3.492775439389887993e-01,8.370868980106673796e-01,0.000000000000000000e+00
1.459636831128707790e-04,6.270605478893450345e-04,5.384269662921348232e-02,9.836784836784837061e-02,4.601571268237934775e-02,3.092719266664820110e-01,7.120631341600901498e-01,7.023224653863331390e-01,6.272292477302204849e-01,5.438377101570097683e-01,9.890109890109891055e-02,6.956521739130434590e-01,5.183177172283880418e-01,1.043749883701388659e-01,8.125387256285669935e-01,1.149425287356321823e-02,1.162790697674418589e-02,7.094594594594594295e-01,8.000000000000000167e-02,3.101447608527055019e-02,1.444053419318044873e-01,7.903420020431064508e-01,6.363987491575920918e-01,0.000000000000000000e+00
1.487706770188501615e-04,8.963503537313950546e-04,3.258426966292135019e-01,1.389961389961389682e-01,3.265993265993265560e-01,2.827965327203743606e-01,6.898534385569335958e-01,7.537405091558732062e-01,7.476896887159533156e-01,5.555092399610948029e-01,9.890109890109891055e-02,4.347826086956521618e-01,7.339321946775048122e-01,6.891074083835605490e-01,5.207660150444803904e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.173345759552655965e-01,0.000000000000000000e+00,1.220320039884965069e-01,1.520779626814256213e-01,5.396881770063788331e-02,6.931961521530842774e-01,0.000000000000000000e+00
1.515776709248850551e-04,2.858318939152045077e-03,3.649977528089887180e-01,1.884169884169883957e-01,3.265993265993265560e-01,1.345370960148439266e-01,6.073844419391206673e-01,4.683452434122375996e-01,7.769130998702983293e-01,7.503126302626094146e-01,3.296703296703296787e-02,4.347826086956521618e-01,5.183177172283880418e-01,6.127885617187823764e-01,5.971631093494882414e-01,2.873563218390804558e-03,2.906976744186046471e-03,6.509785647716681556e-01,4.000000000000000083e-02,4.934134309161184589e-02,7.381808754109153714e-02,1.080713285555194858e-01,2.845773679009288015e-01,0.000000000000000000e+00
1.571916587368993312e-04,2.423608252578450019e-04,2.247191011235954994e-02,2.002457002457002505e-02,2.356902356902356929e-02,1.970422886261042617e-01,2.771702367531003741e-01,9.343456900401965193e-01,9.534289883268483035e-01,6.420730860080589020e-01,9.890109890109891055e-02,3.913043478260869179e-01,6.767640521403673892e-01,5.273097775769103324e-01,5.348198667460886124e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.944804051546102974e-02,6.652097146903096503e-02,2.728432899384548027e-01,8.699350333804538593e-01,0.000000000000000000e+00
1.599986526429342248e-04,4.397117829678044883e-03,1.573033707865168496e-01,1.286240786240785972e-01,1.582491582491582227e-01,3.614334376471239341e-01,6.281285231116121581e-01,6.104845913354175480e-01,8.417639429312581134e-01,7.308600805891343200e-01,7.692307692307692735e-02,4.347826086956521618e-01,3.131885625874630263e-01,8.343331574757331115e-01,3.447841415444304891e-01,5.747126436781609116e-03,5.813953488372092943e-03,7.006057781919851069e-01,1.199999999999999956e-01,1.469565073129603695e-02,3.403603221855491107e-02,2.850880156580529734e-01,4.862000752066637510e-01,0.000000000000000000e+00
